wtime	utime	stime	rss	pss	vmem	rchar	wchar	nthreads	nprocs
335.0	337.25458515199426	33.93024264082116	513802	495569	1033350	28063544	16588597	3	1
336.0	338.0577865701038	34.068793780301384	511980	500196	1095051	28116767	16617616	5	1
337.0	339.1455089245465	34.17921232017322	532786	505450	1101974	28166402	16649953	4	1
338.0	340.12689313764497	34.31291968825154	519100	500576	963711	28213907	16682122	4	1
339.0	340.94513001171623	34.404638397487794	513965	491263	1077430	28269268	16710462	3	1
340.0	342.12071793926975	34.539886259253564	530941	502217	1167181	28311961	16740312	5	1
341.0	343.1869619974548	34.67946757813527	520206	495105	944897	28350129	16771141	3	1
342.0	344.09267125026815	34.798108384207104	514158	493646	975855	28401251	16802415	5	1
343.0	345.06814930911617	34.89121301467204	511900	491361	1043814	28450560	16837372	4	1
344.0	346.0638559822784	34.969380405968145	533263	505952	1048438	28493796	16867288	5	1
345.0	347.09182710818675	35.0518983532629	522078	495826	1072882	28535243	16900794	3	1
346.0	348.23480721925455	35.11513386347024	515284	501666	1048379	28594896	16927314	3	1
347.0	349.2707673323482	35.16985004399632	525555	502894	1111652	28647212	16955401	4	1
348.0	350.4622577919662	35.26129184860613	528167	500809	965681	28697310	16978994	4	1
349.0	351.55298142768487	35.315558717161935	527626	501482	1042719	28758286	17009447	4	1
350.0	352.7483883069932	35.45361751983176	514447	501905	1102985	28813396	17041390	4	1
351.0	353.7686879675038	35.56861332885403	519430	500690	1010346	28872243	17063724	3	1
352.0	354.84006764288904	35.70298005347676	516409	496199	1033600	28916343	17094289	5	1
353.0	355.9352270717149	35.79742171955168	510780	495753	923814	28960256	17126101	4	1
354.0	357.0371258855425	35.86981701391921	523040	499475	988373	29013341	17157743	4	1
355.0	357.846897736877	35.94884489681271	518869	499369	1030194	29065414	17184155	5	1
356.0	358.69788746517105	36.084318208875125	518165	502146	1015390	29121662	17216475	5	1
357.0	359.5889764195827	36.14650753192423	522429	505508	1089716	29163508	17246503	3	1
358.0	360.4975742159333	36.266334115343014	528946	501719	1081563	29217026	17278276	5	1
359.0	361.65972149165145	36.338903139600035	523048	495945	1125658	29271973	17307898	3	1
360.0	362.74876278104045	36.4242201276165	514769	489094	1102588	29326653	17339041	5	1
361.0	363.6060754252542	36.474524802913585	524215	496155	994167	29374620	17372369	5	1
362.0	364.5766174384866	36.57243367984659	521933	493277	943162	29427213	17401757	4	1
363.0	365.4738660565382	36.63526896156062	516039	496348	1105248	29473335	17432609	3	1
364.0	366.6058115151665	36.771233702379014	513174	501211	991272	29521870	17466359	5	1
365.0	367.77293030957435	36.83100649427967	526445	500421	1020695	29566655	17495959	4	1
366.0	368.6386463642998	36.90604334801524	532380	509290	992015	29612862	17522583	5	1
367.0	369.6052746770908	36.957523188603716	520110	502415	1080375	29661657	17554611	3	1
368.0	370.78640947119203	37.10681092642602	539619	509545	1031776	29709202	17588916	4	1
369.0	371.8492452482687	37.22095469922148	520469	503575	973640	29755408	17622782	3	1
370.0	372.99648399560584	37.33531238132186	533886	505428	1068497	29798911	17654927	5	1
371.0	373.9395614880075	37.43719846617682	519978	498205	1092041	29858716	17677894	4	1
372.0	374.8234424345021	37.57400401609749	505244	494627	963926	29906213	17705987	3	1
373.0	375.89996392609373	37.63842282458193	524839	497755	1096293	29957863	17734233	4	1
374.0	376.7549344600447	37.76770801022853	525181	499940	1042375	29999068	17764368	3	1
375.0	377.8908952187352	37.89842035782373	519565	496859	1019132	30055856	17799432	4	1
376.0	378.99283008147734	37.95203319362172	517062	494994	1005071	30106692	17826191	5	1
377.0	379.91479273548805	38.01530088854293	516520	502084	959815	30154473	17862917	4	1
378.0	380.91427734337566	38.12001577863019	509119	494973	984154	30202297	17891770	4	1
379.0	382.0339549032234	38.17903493067451	502753	492332	1081775	30256644	17919470	3	1
380.0	383.20791903113235	38.2572715532965	507325	494389	933918	30291879	17952005	4	1
381.0	384.14878322948726	38.3476388642955	515518	498828	1125542	30337758	17984778	5	1
382.0	385.2647799568414	38.41336062017253	515653	495045	950348	30387162	18016728	5	1
383.0	386.1425667892791	38.533775288982355	511446	498859	994668	30436509	18044420	5	1
384.0	387.30398284495374	38.63328142207832	524280	503002	1070855	30499036	18075926	4	1
385.0	388.37848284903373	38.74726306616157	518226	502872	1106483	30547348	18102825	3	1
386.0	389.23957857706176	38.844693019060685	511675	496695	950402	30602299	18130433	3	1
387.0	390.3355101457057	38.9359414587438	522061	493480	969176	30661357	18160149	3	1
388.0	391.425133214213	39.03518036409261	526796	497121	1080645	30714710	18187689	3	1
389.0	392.52205219697987	39.17513184089591	529678	503278	1015446	30761341	18220847	5	1
390.0	393.46000316394975	39.2647357237252	515632	504445	1061068	30804919	18249113	4	1
391.0	394.5559232639205	39.378961983406576	526423	501764	1120352	30858646	18278451	5	1
392.0	395.6865512866445	39.51235823502804	519738	506007	951510	30916871	18305811	3	1
393.0	396.62540285046094	39.62446700005092	530400	508646	1133888	30969601	18338924	5	1
394.0	397.50858591709334	39.697073438118245	525323	497583	953479	31025768	18366925	3	1
395.0	398.6637378856905	39.759269406368986	525298	507432	1134397	31088728	18400351	5	1
396.0	399.712015511683	39.86835711933381	527199	498697	1154697	31142915	18433557	5	1
397.0	400.69617037930095	39.99109664849138	529513	505099	1094494	31187412	18462219	3	1
398.0	401.84806794167696	40.11797036351095	519676	503542	1140015	31237667	18492308	3	1
399.0	402.70247019910823	40.23735058325793	501777	490114	1068182	31294518	18520887	4	1
400.0	403.8267040414526	40.28769600574364	521221	495168	947448	31343274	18552524	4	1
401.0	404.8230325518059	40.415080035228335	512820	493893	923859	31400803	18581941	4	1
402.0	405.6400422564131	40.52554230417135	502339	491089	908390	31450468	18610688	3	1
403.0	406.8290873306845	40.6743604424145	516565	504396	1023192	31502140	18640827	4	1
404.0	407.94031402778404	40.80081917044778	540290	510343	1107245	31550386	18666080	4	1
405.0	408.82621635732585	40.89383988652485	513533	498711	1023260	31601184	18695853	4	1
406.0	409.9956945893264	41.01145488244164	533853	504270	1105530	31652246	18727801	4	1
407.0	411.1698328127887	41.1230484559333	531397	507423	1052081	31694203	18758216	4	1
408.0	412.2900190528273	41.2067878037524	517084	501041	939556	31741995	18791071	4	1
409.0	413.14088722608415	41.31014071819594	517543	499873	978398	31785829	18819939	4	1
410.0	414.0154397593775	41.38057881614415	524249	498771	1151802	31833794	18848561	4	1
411.0	415.1170529333392	41.43936183334243	521496	502687	1010840	31879818	18875209	3	1
412.0	416.2825752415244	41.56266427768484	515969	504373	995771	31934877	18903992	3	1
413.0	417.1685824966822	41.65107714711041	516972	502309	962146	31989994	18939889	4	1
414.0	418.1529136307716	41.77664847934366	529460	502137	1162090	32042795	18970716	3	1
415.0	419.0148312146446	41.875482181063724	523655	499743	990851	32086457	18998959	3	1
416.0	420.00603435177686	42.0064611185384	511736	492035	1053527	32135966	19025941	3	1
417.0	421.06304600379076	42.13042200070464	519532	504488	943896	32179230	19051145	4	1
418.0	421.8704679591545	42.25683509767681	512818	493576	936708	32228494	19078654	4	1
419.0	422.9276388358322	42.34976824647059	529033	503096	1103934	32281731	19110932	3	1
420.0	423.9835388069065	42.49588617244526	515497	503778	1058866	32336692	19139651	3	1
421.0	424.96554220165274	42.58641163059306	523852	494297	1085455	32389056	19166776	4	1
422.0	426.1237031066904	42.715726006418436	523990	496960	991594	32445348	19194231	3	1
423.0	426.97763071369843	42.814684886958545	527313	510607	1156902	32496647	19226180	5	1
424.0	427.7981554458799	42.88819345331859	526992	499602	1066289	32545479	19255936	3	1
425.0	428.79648790986977	43.00108484698899	517244	493898	1131638	32599847	19284055	4	1
426.0	429.8097017179026	43.09799578903963	527518	504004	984174	32654380	19313129	5	1
427.0	430.7163773924001	43.174402775270075	508831	496136	998348	32701759	19349747	3	1
428.0	431.90102847506154	43.26265594324015	517975	490397	1001906	32753654	19383406	4	1
429.0	432.8025193710548	43.32864967700641	521704	502598	1096638	32802182	19417812	4	1
430.0	433.71058410254807	43.477354218480784	521242	495416	1094103	34550338	20467474	4	1
431.0	434.83497868447654	43.59167259055877	517647	501605	1032509	35906415	21279346	5	1
432.0	436.004108154808	43.65902707526669	1412089	1367879	924844	35949942	21307412	4	1
433.0	437.01856405320996	43.78548590888407	533036	503536	996822	36001583	21339043	20	1
434.0	437.8261856479886	43.895673758632114	520887	500917	948070	37981391	22534713	4	1
435.0	438.76835960101096	44.01792887919141	1763641	1725008	1065043	38027793	22565692	4	1
436.0	439.65793553245726	44.12637751653273	528726	501910	1012991	40054682	23780509	3	1
437.0	440.6623427513911	44.18242423847137	1909396	1855424	947697	40110690	23808526	5	1
438.0	441.7353714670986	44.252748211658094	535049	507083	1038888	40158023	23840387	4	1
439.0	442.69234598126184	44.379622644822746	530416	501976	971148	40202648	23872547	3	1
440.0	443.7072899735522	44.505057678033154	515322	503780	1129351	40254469	23902970	4	1
441.0	444.81123409931706	44.63044521116466	517942	496447	997558	40303385	23933360	3	1
442.0	445.7096929027063	44.68196668290736	525446	496049	1141913	40357337	23963510	4	1
443.0	446.58808006201184	44.81248176204322	528482	499871	1095593	40402278	23994317	3	1
444.0	447.71033404074274	44.90639458152146	518627	498196	1050969	40453332	24026465	3	1
445.0	448.52514349027905	45.0257607266558	530615	506690	1056030	40515680	24058356	3	1
446.0	449.3853821237633	45.1029686944832	521284	499233	1081640	40564484	24088426	5	1
447.0	450.1903248219482	45.22992155816519	507768	493875	1053371	40615417	24118279	3	1
448.0	451.21247873933055	45.37814973504624	518731	495862	935899	40657112	24148017	5	1
449.0	452.2525130320535	45.45350361011617	521648	504825	1128385	40702847	24175676	4	1
450.0	453.2649253098013	45.58192337415786	515895	499163	1004543	40755146	24203297	3	1
451.0	454.2306329215254	45.69241841946075	517255	498896	1004153	40803496	24234929	5	1
452.0	455.2422445708928	45.76972800115332	532631	505300	1045361	40856569	24262791	5	1
453.0	456.1198196914992	45.849163705536384	510058	495426	1057918	40908693	24295232	3	1
454.0	457.25031678143364	45.972327472718646	503504	488824	982038	40952103	24325078	3	1
455.0	458.4426259829161	46.05076207057826	505795	495735	986065	41007180	24357537	5	1
456.0	459.45887513597455	46.105541427297005	514342	501210	938873	41050966	24389448	3	1
457.0	460.4086173513019	46.242937457282025	528252	498752	1038890	41097142	24421977	5	1
458.0	461.5253304379256	46.35183238265282	510583	492197	949579	41148289	24450548	3	1
459.0	462.4025592103593	46.47767974594341	519124	505080	1112087	41206124	24481774	5	1
460.0	463.3308686367976	46.58800211980477	530179	500817	1025262	41251105	24513988	5	1
461.0	464.50686087017175	46.68964786337283	512528	501945	1119539	41301843	24539334	3	1
462.0	465.38137853921893	46.81664610149151	521863	502098	1082247	41352623	24574439	3	1
463.0	466.22622477035355	46.86986173443181	519260	493507	1091724	41405910	24611237	3	1
464.0	467.24476624861137	46.95105038318131	527048	501514	1148490	41461830	24644079	5	1
465.0	468.27973318328446	47.06379725573568	518446	504537	982754	41509810	24676497	4	1
466.0	469.31859322488884	47.208194725217396	530132	505701	1074534	41564869	24708263	4	1
467.0	470.1843845165052	47.29755979752928	526213	503606	955757	41621521	24737293	4	1
468.0	471.2728424074206	47.44508888805559	526191	502565	968352	41680440	24766962	4	1
469.0	472.1697548585937	47.570617074259225	1424892	1382525	985715	41732950	24799855	3	1
470.0	473.34899587897246	47.669106719183965	526136	499925	1090680	42698664	25375892	4	1
471.0	474.24017874991193	47.76202255977485	516199	495217	1100886	42746291	25402709	24	1
472.0	475.0471033415523	47.82496681166846	1541143	1469149	1010691	42788996	25431517	3	1
473.0	476.0742414188793	47.936486225730036	534768	505651	1122817	43803160	26042817	4	1
474.0	476.955380568122	47.99172159248243	1177541	1116979	986620	43853721	26070219	5	1
475.0	478.006810098261	48.08462902502428	525405	499770	947001	43903174	26099543	22	1
476.0	478.8984954424894	48.15839990129685	517074	501242	941988	43956162	26129223	25	1
477.0	479.8697291881653	48.30402851096746	515685	504503	1049019	45762091	27214107	5	1
478.0	480.74153494848053	48.39035490652693	512754	491621	1024924	45811181	27236787	20	1
479.0	481.7130594913115	48.48928027930488	499405	488951	952951	45871155	27263708	5	1
480.0	482.56766762680087	48.5768295894574	524483	500190	945444	45926133	27294490	3	1
481.0	483.5028568498912	48.640550569666296	511453	487342	1036819	45979214	27325949	5	1
482.0	484.38242949661833	48.72580877426265	522084	500792	1110496	46031167	27357432	5	1
483.0	485.5088702457316	48.85370865818106	516403	502961	943684	46079340	27389261	5	1
484.0	486.6006118791694	48.96582822576659	534034	506180	1118584	46120569	27417381	5	1
485.0	487.4673396384349	49.05956972605908	518669	496887	1065251	46172855	27444860	4	1
486.0	488.30050145944597	49.19162679303011	521136	500805	1037969	46210613	27475985	4	1
487.0	489.11079930185116	49.24204166788391	524748	503257	954694	46258985	27505350	4	1
488.0	490.0014680203049	49.37470174791524	505642	494121	1096954	46308967	27538071	4	1
489.0	490.9935389667036	49.43065530617714	529612	504576	1054446	46356731	27569215	5	1
490.0	491.9534922454493	49.56768249706824	512617	501371	1004650	46417588	27603066	4	1
491.0	493.14209185815434	49.71243970175438	518409	496972	1111776	46476710	27631670	5	1
492.0	494.25899011623113	49.844356651668306	514110	500706	1099288	46531874	27664872	4	1
493.0	495.09026478933026	49.8963160287246	513437	499303	1073549	46577247	27700976	4	1
494.0	495.9538377423436	49.9989368251745	518679	503900	1105692	46636854	27731138	3	1
495.0	496.76447736309353	50.131816453449645	508446	498197	940489	46689949	27762635	5	1
496.0	497.61976790766886	50.23631808965913	529035	501135	1113284	46735239	27789844	5	1
497.0	498.63153476719935	50.3223117602637	522818	496895	1009673	46785403	27822526	3	1
498.0	499.4622299813294	50.41938130293707	505836	495310	1086030	46840195	27855913	3	1
499.0	500.2861771602535	50.47745069402549	512016	500857	997455	46887201	27884430	5	1
500.0	501.1334417619719	50.57708205851008	520943	495516	949014	46937904	27916188	3	1
501.0	502.20120722000115	50.6298667413004	514220	504002	1010829	48075299	28598517	4	1
502.0	503.0089504699644	50.74427828608345	522455	502961	1098573	48759148	29013300	3	1
503.0	504.19680091004204	50.83332351139151	1887628	1842861	1016644	48807797	29045736	5	1
504.0	505.14911541544785	50.90245780944376	522948	501068	1101043	48852670	29077293	24	1
505.0	506.08375035985733	50.95419609955349	1865297	1759825	954017	48907013	29106876	4	1
506.0	507.07367549344445	51.09640800097643	505203	491978	945167	48952473	29139376	18	1
507.0	508.0808202112911	51.20203990368482	525973	497013	1065329	49003932	29172711	4	1
508.0	509.04882556687664	51.316735242249685	527044	499748	1029910	49046981	29201049	5	1
509.0	510.0433559192024	51.44467101370167	532479	502607	1103334	49091314	29231043	4	1
510.0	510.9792494795021	51.55733005591966	526109	500747	1149559	49135405	29255737	4	1
511.0	511.9080524477914	51.648640459270965	531924	504538	1097863	49183957	29287488	3	1
512.0	512.7189785538375	51.76139927957426	516771	495094	1016460	49234859	29321157	4	1
513.0	513.7876987674683	51.83665093754576	525359	498116	1059620	49286683	29350386	3	1
514.0	514.8346075592945	51.94278610093113	520653	508221	1127282	49327821	29380786	4	1
515.0	515.9021357102433	52.01334483106132	514698	490344	1065011	49376978	29410125	5	1
516.0	517.0785577318693	52.15508711157519	520212	497740	1103512	49423225	29438974	4	1
517.0	518.0677916277368	52.25604387945942	505719	494642	971288	49475896	29469670	3	1
518.0	519.2204998014578	52.329427907542055	514823	499023	1079960	49524558	29497317	5	1
519.0	520.1980771002009	52.44339116012885	512087	497827	950318	49574154	29526612	5	1
520.0	521.1891227111855	52.50242312047795	521223	503010	1094522	49620429	29553898	5	1
521.0	522.2423037182715	52.595825022339014	515280	501277	1109204	49679052	29585665	3	1
522.0	523.1286642780258	52.73242148423331	508766	493471	1098982	49722634	29616383	5	1
523.0	524.0156067270486	52.85920733452825	512886	497059	947114	49770636	29645089	4	1
524.0	525.0195394647365	52.97955128711547	521995	499999	1112870	49821174	29675200	5	1
525.0	525.8469833918246	53.07661162137987	516488	503696	952391	49869917	29704538	5	1
526.0	526.7416466115942	53.17129953316947	527347	512164	1050137	49916097	29737970	5	1
527.0	527.8590114730266	53.222430495926666	519971	503513	1077906	49957039	29766647	3	1
528.0	528.8445048439571	53.33243429060998	513726	494937	1024216	50003581	29798552	4	1
529.0	529.6551536173768	53.44013512373912	510282	499530	987888	50048784	29826436	5	1
530.0	530.4794501847217	53.490663025834685	530943	500904	1100926	50107181	29858879	4	1
531.0	531.6472563361508	53.55436737974789	513327	497403	1059688	50168504	29891991	5	1
532.0	532.8299437154869	53.60561099533571	518172	502351	1053525	50218250	29925245	5	1
533.0	533.8863852506156	53.68092888993159	509261	488643	1024313	50261226	29959658	3	1
534.0	534.7603632940323	53.73131420212962	529996	502765	1103608	50314917	29990535	3	1
535.0	535.7075977770133	53.82305112795254	516663	497618	1013287	50360011	30024249	4	1
536.0	536.6297845996219	53.920690440085835	514411	499451	940091	50407265	30059121	4	1
537.0	537.7438471279504	54.014398606151815	528958	507328	1065841	50454121	30085755	4	1
538.0	538.7586830020007	54.084337526715245	513103	493692	1072068	50501619	30113945	5	1
539.0	539.8705456214466	54.186693449701735	519875	501363	997986	50549845	30139458	3	1
540.0	540.8147498655326	54.31810291186679	533882	503969	991047	50593277	30172642	4	1
541.0	541.9625544509232	54.39722443692304	530821	500851	1149088	50639767	30198116	3	1
542.0	542.934219400815	54.47848198035537	512825	491929	1100266	50694867	30222777	3	1
543.0	543.9011690281675	54.58276456460848	518265	506751	1061083	50744699	30249484	4	1
544.0	544.8968084033764	54.656140003855754	520236	498943	1100114	50795326	30274270	4	1
545.0	545.9335307048582	54.7399186366055	526258	497362	1151202	50834165	30305086	4	1
546.0	547.0911754461214	54.83516235902441	526872	498447	1068342	50888904	30331832	3	1
547.0	548.0742776640403	54.923792599252046	512344	498089	972262	50935476	30356762	5	1
548.0	549.246332158926	55.05561582963021	507687	494049	1043563	50991096	30386636	4	1
549.0	550.2037994930727	55.19051518568873	513891	500824	1113005	51041867	30416687	4	1
550.0	551.1336285708893	55.280803033180106	523251	497013	1086301	51089057	30441078	4	1
551.0	552.0516468138168	55.375581688166825	523288	503354	947411	51130668	30468937	4	1
552.0	552.8601076156967	55.521271100787	519435	502587	1125540	51191542	30498713	4	1
553.0	553.9997651919423	55.62157985197913	524892	508128	1103046	51245558	30527642	3	1
554.0	554.8314586870473	55.770883057116095	514417	498941	1008634	51299874	30556654	4	1
555.0	555.7651912280822	55.89716333438486	523414	495983	1148892	51358968	30590192	4	1
556.0	556.6653739426372	55.973586556471346	510577	492651	1066428	51410088	30626631	3	1
557.0	557.7631486363144	56.04649582300264	526173	510966	1120842	51466850	30655692	5	1
558.0	558.9361835065828	56.112402271803866	527678	503310	1148897	51514457	30681726	4	1
559.0	560.0628674201544	56.24301684442418	519089	496537	942579	51568145	30711022	3	1
560.0	560.9908667520573	56.323703048641754	533184	508465	1124895	51614995	30741605	3	1
561.0	561.9731696894696	56.4412822996635	533578	506780	1042899	51662476	30771445	3	1
562.0	562.8719844480435	56.54529591461772	505105	493243	1084780	51712961	30803277	4	1
563.0	564.0415765245721	56.67789564490839	506196	496232	1089111	51756624	30839913	5	1
564.0	564.889074354408	56.80297738827248	510335	499338	1087752	51808271	30864774	4	1
565.0	566.0698561366659	56.85935228070846	518527	494649	1094963	51856711	30893252	4	1
566.0	567.1953188676323	56.94319504164897	528179	499517	1118532	51896773	30927876	3	1
567.0	568.2799499526428	57.045204912863014	520300	503559	998259	51944485	30956310	3	1
568.0	569.3895474153028	57.17556880408845	518405	493133	1017428	51992760	30988678	5	1
569.0	570.3252861380636	57.29697155787731	526120	501465	971230	52047024	31020571	3	1
570.0	571.2436407410264	57.40191195294415	535749	505842	1142343	52098450	31054282	4	1
571.0	572.1962090872535	57.53274948699632	521494	502001	1073445	52155687	31090022	4	1
572.0	573.0688543866218	57.6262423346073	512933	499621	1048993	52208288	31121021	3	1
573.0	574.1673984207002	57.681808291999886	521795	496659	990592	52255518	31145783	5	1
574.0	575.1574159555026	57.818861864861404	530749	504154	1085921	52305226	31173682	4	1
575.0	576.3117399388306	57.92152120005105	517977	494115	1026537	52353486	31210240	4	1
576.0	577.4630925425413	58.05236150878745	528543	501213	1161796	52405926	31235998	3	1
577.0	578.3254340939743	58.14156968058282	517555	500127	1110274	52456225	31267488	5	1
578.0	579.2129614014439	58.25042490577077	529702	505628	1064909	52503082	31289944	3	1
579.0	580.1772174917083	58.33353420631706	512274	497086	1087753	52553125	31315891	3	1
580.0	581.0247432755554	58.4244917037616	516345	497511	963399	52605431	31348552	5	1
581.0	582.1005168294595	58.4892315259299	508456	493790	935844	52650399	31378660	4	1
582.0	583.1955550915941	58.613391882620945	515334	502186	1057600	52701984	31407530	5	1
583.0	584.2840952351124	58.69142031322078	508554	497880	1063242	52744090	31435087	3	1
584.0	585.2721793607196	58.77159342766585	518916	495689	945061	52799618	31459097	5	1
585.0	586.4094658494665	58.85701232392163	523460	496165	984307	52852254	31491178	5	1
586.0	587.451804148162	58.95022493556135	519061	502685	1045860	52910401	31520328	4	1
587.0	588.6492488586366	59.05784132676349	512864	494485	936043	52954818	31545763	3	1
588.0	589.7754241458803	59.17612198993304	504897	494929	994457	53010485	31575853	5	1
589.0	590.8643276721934	59.29369094079546	522902	504481	1042056	53065164	31607597	3	1
590.0	591.7136487932005	59.38605903238829	514769	499169	1116393	53114253	31636995	5	1
591.0	592.8466888082531	59.484248099146406	526466	504777	1014116	53162369	31667343	3	1
592.0	593.7689176945164	59.54828015094199	526272	498203	982796	53206944	31697457	3	1
593.0	594.7364834127344	59.65043075921182	520117	499994	937773	53250215	31725337	3	1
594.0	595.7215875265825	59.78813642942872	524328	500781	969297	53296458	31755500	3	1
595.0	596.654111738174	59.884181417554856	531380	506936	1116083	53340180	31787705	5	1
596.0	597.4974872582259	60.02798277686479	519748	506529	1028046	53398158	31820809	4	1
597.0	598.3772327973812	60.093561130857765	522892	505766	982771	53440648	31853181	3	1
598.0	599.4986193791541	60.217252076771494	509041	496855	1106255	53491392	31881156	4	1
599.0	600.5595274320468	60.338050967809444	513695	495065	1086473	53543571	31913065	5	1
